user_id,age_group,education_level,neurodivergence_type,primary_challenge,prior_elearning_experience,font_type,font_size_pt,color_theme,layout_mode,content_format,text_to_speech_enabled,session_reminder_used,session_duration_min,task_completion_rate,number_of_setting_changes,errors_or_backtracks,sus_score,engagement_score,would_recommend,feedback_theme
WALS-110430,Higher Ed (18-24),Secondary,Multiple,Attention & Distraction,Some,Dyslexia-Friendly,11,Dark Mode,Distraction-Free,Text,False,False,17.0,0.75,0,0,81.2,9.0,True,Positive: Helpful Personalization
WALS-106354,School (13-17),Undergraduate,None (Control),Attention & Distraction,Some,Standard,13,Default,Distraction-Free,Text,True,False,24.5,0.88,0,0,64.6,7.0,False,Suggestion: More Audio Content
WALS-109899,Higher Ed (18-24),Undergraduate,Multiple,Cognitive Overload,Some,Dyslexia-Friendly,13,Dark Mode,Distraction-Free,Audio,False,False,12.8,0.51,5,2,58.1,6.0,False,Neutral: No Strong Opinion
WALS-103390,Adult Learner (25+),Undergraduate,ADHD,Cognitive Overload,None,Dyslexia-Friendly,14,Dark Mode,Standard,Multimodal,False,True,22.1,0.47,1,0,79.5,5.0,True,Neutral: No Strong Opinion
WALS-108541,Higher Ed (18-24),Undergraduate,ADHD,Cognitive Overload,Extensive,Standard,19,High-Contrast,Standard,Multimodal,False,True,15.2,0.57,1,0,66.7,8.0,False,Neutral: No Strong Opinion
WALS-102188-R,Adult Learner (25+),Undergraduate,Dyslexia,Reading Comprehension,Some,Standard,16,High-Contrast,Standard,Audio,False,True,6.5,0.78,1,0,59.6,5.0,False,Neutral: No Strong Opinion
WALS-103959,Adult Learner (25+),Undergraduate,None (Control),Reading Comprehension,Some,Dyslexia-Friendly,17,Default,Standard,Audio,False,False,28.1,0.82,1,2,80.2,6.0,True,Suggestion: More Audio Content
WALS-106643,Higher Ed (18-24),Undergraduate,None (Control),Sensory Sensitivity,None,Standard,18,Low-Stimulation Pastel,Distraction-Free,Audio,False,True,23.5,0.66,2,0,76.2,4.0,True,Neutral: No Strong Opinion
WALS-106841,Higher Ed (18-24),Undergraduate,Dyscalculia,Cognitive Overload,None,Standard,22,Default,Simplified,Audio,True,False,19.4,0.53,6,1,64.0,4.0,True,Suggestion: Better Font Controls
WALS-108797,School (13-17),Undergraduate,Multiple,Reading Comprehension,None,Standard,19,Default,Standard,Audio,True,True,8.8,0.67,2,0,88.4,8.0,True,Positive: Helpful Personalization
WALS-103586,Higher Ed (18-24),Undergraduate,Autism,Sensory Sensitivity,Extensive,Standard,15,High-Contrast,Standard,Visual,False,True,21.5,0.73,2,4,81.1,5.0,True,Neutral: No Strong Opinion
WALS-109882,Higher Ed (18-24),Postgraduate,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,19,Low-Stimulation Pastel,Simplified,Multimodal,False,False,21.6,0.56,1,1,100.0,5.0,True,Positive: Ease of Use
WALS-102563,Higher Ed (18-24),Secondary,None (Control),Cognitive Overload,None,Standard,15,Low-Stimulation Pastel,Simplified,Multimodal,False,False,31.0,0.51,2,1,71.9,7.0,True,Neutral: No Strong Opinion
WALS-105036,School (13-17),Undergraduate,ADHD,Cognitive Overload,None,Dyslexia-Friendly,24,Low-Stimulation Pastel,Simplified,Visual,False,True,23.0,0.72,2,1,62.8,6.0,True,Neutral: No Strong Opinion
WALS-101080,School (13-17),Undergraduate,Dyslexia,Reading Comprehension,Extensive,Standard,16,Default,Standard,Multimodal,False,False,21.3,0.69,1,1,48.4,9.0,False,Neutral: No Strong Opinion
WALS-105891,School (13-17),Undergraduate,None (Control),Cognitive Overload,Extensive,Standard,14,Low-Stimulation Pastel,Distraction-Free,Audio,False,False,22.1,0.68,3,1,81.4,7.0,True,Neutral: No Strong Opinion
WALS-104966,Higher Ed (18-24),Undergraduate,Multiple,Sensory Sensitivity,None,Dyslexia-Friendly,20,High-Contrast,Standard,Multimodal,False,False,20.6,0.86,2,2,60.5,5.0,True,Suggestion: Better Font Controls
WALS-102023,Higher Ed (18-24),Undergraduate,Dyscalculia,Cognitive Overload,Extensive,Standard,16,Default,Standard,Audio,False,False,27.1,0.78,6,4,72.5,5.0,True,Suggestion: Better Font Controls
WALS-109535,Adult Learner (25+),Secondary,ADHD,Attention & Distraction,Extensive,Standard,18,High-Contrast,Distraction-Free,Visual,False,True,28.9,0.44,4,2,62.0,7.0,False,Neutral: No Strong Opinion
WALS-107909,Higher Ed (18-24),Undergraduate,None (Control),Reading Comprehension,None,Standard,13,Low-Stimulation Pastel,Distraction-Free,Text,True,False,27.5,0.84,1,0,75.4,7.0,True,Positive: Helpful Personalization
WALS-109250,Higher Ed (18-24),Undergraduate,Multiple,Reading Comprehension,Some,Standard,15,High-Contrast,Distraction-Free,Multimodal,True,False,15.6,0.49,2,1,75.4,10.0,True,Neutral: No Strong Opinion
WALS-107321,Adult Learner (25+),Undergraduate,Dyscalculia,Cognitive Overload,Some,Standard,17,Default,Distraction-Free,Multimodal,False,False,16.0,0.91,3,0,51.5,6.0,False,Neutral: No Strong Opinion
WALS-100226,School (13-17),Undergraduate,ADHD,Cognitive Overload,Extensive,Standard,17,Default,Standard,Audio,True,False,7.6,0.81,2,1,80.5,5.0,True,Positive: Helpful Personalization
WALS-101013,School (13-17),Postgraduate,ADHD,Cognitive Overload,Some,Standard,16,Dark Mode,Distraction-Free,Visual,True,True,9.7,0.56,1,0,63.3,6.0,True,Suggestion: Better Font Controls
WALS-101929,Higher Ed (18-24),Secondary,Dyslexia,Cognitive Overload,Extensive,Dyslexia-Friendly,13,Default,Simplified,Multimodal,False,False,23.3,0.51,1,0,91.4,8.0,True,Positive: Helpful Personalization
WALS-105251,Adult Learner (25+),Secondary,ADHD,Attention & Distraction,None,Standard,14,Dark Mode,Distraction-Free,Text,False,False,10.1,0.41,4,1,88.3,8.0,True,Suggestion: More Audio Content
WALS-102179,Adult Learner (25+),Secondary,Dyslexia,Reading Comprehension,Extensive,Dyslexia-Friendly,15,High-Contrast,Standard,Audio,True,False,13.2,0.84,2,0,70.4,7.0,True,Neutral: No Strong Opinion
WALS-100697,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,Some,Standard,18,Default,Distraction-Free,Text,False,False,11.5,0.99,1,0,98.0,8.0,True,Positive: Helpful Personalization
WALS-101124,School (13-17),Undergraduate,Autism,Cognitive Overload,Extensive,Dyslexia-Friendly,13,Default,Simplified,Visual,False,False,23.0,0.77,2,2,68.3,9.0,True,Suggestion: Better Font Controls
WALS-107378,School (13-17),Undergraduate,ADHD,Cognitive Overload,None,Standard,14,High-Contrast,Simplified,Text,False,False,15.1,0.84,1,0,87.3,7.0,True,Positive: Helpful Personalization
WALS-108713,School (13-17),Postgraduate,Dyslexia,Cognitive Overload,Extensive,Dyslexia-Friendly,18,Default,Simplified,Multimodal,False,True,28.2,0.7,2,1,50.4,8.0,False,Suggestion: More Audio Content
WALS-105110,Higher Ed (18-24),Undergraduate,Multiple,Cognitive Overload,Some,Dyslexia-Friendly,15,Default,Distraction-Free,Multimodal,True,False,16.4,0.8,1,0,100.0,9.0,True,Positive: Helpful Personalization
WALS-107902,School (13-17),Secondary,Multiple,Cognitive Overload,Some,Standard,15,Default,Distraction-Free,Multimodal,False,True,25.1,0.82,2,1,83.8,7.0,True,Positive: Ease of Use
WALS-101778,Higher Ed (18-24),Postgraduate,Autism,Sensory Sensitivity,Extensive,Dyslexia-Friendly,13,Default,Simplified,Text,True,False,12.1,0.8,1,3,75.7,4.0,True,Neutral: No Strong Opinion
WALS-108478,Higher Ed (18-24),Secondary,Multiple,Reading Comprehension,None,Dyslexia-Friendly,15,Low-Stimulation Pastel,Standard,Audio,True,True,13.2,0.9,2,0,86.9,9.0,True,Positive: Ease of Use
WALS-102634,Higher Ed (18-24),Undergraduate,Autism,Attention & Distraction,Extensive,Standard,28,Low-Stimulation Pastel,Distraction-Free,Text,False,True,24.3,0.67,0,0,79.2,8.0,True,Positive: Helpful Personalization
WALS-107544,School (13-17),Secondary,Dyslexia,Cognitive Overload,None,Dyslexia-Friendly,17,High-Contrast,Standard,Visual,True,True,14.0,0.68,2,0,77.4,8.0,True,Suggestion: Better Font Controls
WALS-107604,Adult Learner (25+),Secondary,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,19,High-Contrast,Standard,Text,False,False,12.1,0.53,3,0,78.4,6.0,True,Neutral: No Strong Opinion
WALS-103489,Higher Ed (18-24),Undergraduate,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,11,High-Contrast,Simplified,Audio,True,True,27.7,0.72,0,0,97.2,6.0,True,Positive: Ease of Use
WALS-101037,Adult Learner (25+),Undergraduate,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,17,High-Contrast,Distraction-Free,Multimodal,True,True,24.7,0.81,0,0,64.5,10.0,True,Positive: Ease of Use
WALS-109287,Adult Learner (25+),Postgraduate,Dyslexia,Reading Comprehension,Extensive,Dyslexia-Friendly,18,Dark Mode,Simplified,Text,True,False,24.8,0.82,1,0,87.3,5.0,True,Positive: Ease of Use
WALS-102649,Higher Ed (18-24),Postgraduate,Dyscalculia,Cognitive Overload,None,Standard,16,Default,Distraction-Free,Multimodal,False,True,10.2,0.67,1,0,79.4,6.0,True,Suggestion: More Audio Content
WALS-102979,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,None,Dyslexia-Friendly,18,Low-Stimulation Pastel,Distraction-Free,Audio,False,True,9.9,0.66,0,2,87.9,6.0,True,Positive: Ease of Use
WALS-102547,Adult Learner (25+),Undergraduate,Dyslexia,Cognitive Overload,Extensive,Dyslexia-Friendly,15,High-Contrast,Distraction-Free,Text,False,False,12.4,0.74,2,1,74.1,3.0,True,Neutral: No Strong Opinion
WALS-105132,School (13-17),Postgraduate,ADHD,Cognitive Overload,Some,Standard,21,Default,Distraction-Free,Audio,True,True,12.2,0.75,2,1,83.0,8.0,True,Positive: Helpful Personalization
WALS-102159,Higher Ed (18-24),Secondary,Dyscalculia,Cognitive Overload,Some,Standard,14,Default,Standard,Multimodal,False,True,11.7,0.7,1,0,74.7,6.0,True,Suggestion: More Audio Content
WALS-106445,Higher Ed (18-24),Undergraduate,Autism,Cognitive Overload,None,Standard,21,Low-Stimulation Pastel,Standard,Multimodal,False,False,4.0,0.76,4,2,93.9,10.0,True,Positive: Ease of Use
WALS-103967,Higher Ed (18-24),Undergraduate,None (Control),Attention & Distraction,Some,Standard,19,Default,Standard,Text,True,True,15.1,0.45,4,0,62.6,2.0,True,Neutral: No Strong Opinion
WALS-101428,Higher Ed (18-24),Secondary,Dyslexia,Reading Comprehension,Extensive,Dyslexia-Friendly,16,High-Contrast,Standard,Text,True,False,9.2,0.82,1,1,81.0,7.0,True,Suggestion: Better Font Controls
WALS-108922,Adult Learner (25+),Secondary,Dyslexia,Reading Comprehension,None,Dyslexia-Friendly,13,Low-Stimulation Pastel,Standard,Visual,False,True,7.5,0.79,1,0,63.2,7.0,False,Suggestion: More Audio Content
WALS-102520,Higher Ed (18-24),Postgraduate,Dyslexia,Reading Comprehension,Extensive,Dyslexia-Friendly,15,Dark Mode,Simplified,Multimodal,False,False,23.5,0.63,2,2,47.2,8.0,False,Neutral: No Strong Opinion
WALS-108033,Adult Learner (25+),Undergraduate,Dyslexia,Cognitive Overload,Some,Standard,15,Low-Stimulation Pastel,Standard,Text,False,True,26.1,0.68,5,4,54.6,6.0,False,Negative: Confusing Navigation
WALS-109156,Higher Ed (18-24),Secondary,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,16,Dark Mode,Standard,Multimodal,True,True,10.5,0.81,4,1,72.6,8.0,True,Neutral: No Strong Opinion
WALS-110465,Higher Ed (18-24),Undergraduate,Autism,Sensory Sensitivity,Extensive,Standard,14,High-Contrast,Standard,Multimodal,True,True,22.9,0.68,2,2,71.5,6.0,True,Suggestion: Better Font Controls
WALS-100448,Higher Ed (18-24),Postgraduate,None (Control),Sensory Sensitivity,Extensive,Standard,16,High-Contrast,Distraction-Free,Multimodal,False,False,39.7,0.6,4,0,65.8,2.0,True,Suggestion: More Audio Content
WALS-108994,Higher Ed (18-24),Undergraduate,ADHD,Cognitive Overload,Extensive,Dyslexia-Friendly,15,Default,Distraction-Free,Audio,False,True,21.9,0.4,2,1,82.1,5.0,True,Positive: Ease of Use
WALS-105995,Higher Ed (18-24),Undergraduate,None (Control),Cognitive Overload,Extensive,Standard,20,Default,Distraction-Free,Text,False,False,29.5,0.8,1,0,63.9,10.0,False,Neutral: No Strong Opinion
WALS-108531,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,Extensive,Standard,11,Low-Stimulation Pastel,Simplified,Text,True,False,17.0,0.6,1,1,79.0,7.0,True,Positive: Helpful Personalization
WALS-103727,Higher Ed (18-24),Secondary,None (Control),Reading Comprehension,Some,Standard,14,Default,Distraction-Free,Multimodal,False,True,13.7,0.87,1,2,78.3,7.0,True,Suggestion: More Audio Content
WALS-107353,Higher Ed (18-24),Undergraduate,Multiple,Reading Comprehension,None,Dyslexia-Friendly,16,Default,Distraction-Free,Audio,False,False,15.4,0.74,1,1,51.4,8.0,True,Suggestion: Better Font Controls
WALS-106279,Higher Ed (18-24),Postgraduate,Multiple,Reading Comprehension,Extensive,Standard,19,High-Contrast,Simplified,Multimodal,False,True,23.0,0.46,4,1,54.6,9.0,False,Suggestion: More Audio Content
WALS-109488,School (13-17),Secondary,Autism,Cognitive Overload,None,Standard,11,Low-Stimulation Pastel,Distraction-Free,Visual,False,True,20.3,0.83,1,0,63.0,10.0,False,Positive: Helpful Personalization
WALS-107295,Higher Ed (18-24),Secondary,None (Control),Attention & Distraction,Some,Standard,11,Default,Simplified,Text,False,False,7.3,0.81,2,1,61.2,7.0,False,Neutral: No Strong Opinion
WALS-106251,Higher Ed (18-24),Secondary,ADHD,Attention & Distraction,Some,Standard,19,High-Contrast,Simplified,Multimodal,True,False,4.0,0.73,1,1,83.7,8.0,True,Suggestion: More Audio Content
WALS-105926,School (13-17),Undergraduate,Dyslexia,Cognitive Overload,Extensive,Dyslexia-Friendly,12,Low-Stimulation Pastel,Distraction-Free,Visual,False,False,6.3,0.8,2,3,78.6,6.0,True,Neutral: No Strong Opinion
WALS-102460,Higher Ed (18-24),Secondary,Dyslexia,Reading Comprehension,Some,Dyslexia-Friendly,11,High-Contrast,Simplified,Audio,True,False,12.0,0.37,0,0,100.0,6.0,True,Positive: Helpful Personalization
WALS-100022,Higher Ed (18-24),Undergraduate,Dyscalculia,Cognitive Overload,Some,Standard,21,High-Contrast,Standard,Text,False,False,5.2,0.93,1,0,77.2,5.0,True,Neutral: No Strong Opinion
WALS-102066,Higher Ed (18-24),Undergraduate,Autism,Attention & Distraction,Extensive,Standard,14,Low-Stimulation Pastel,Distraction-Free,Visual,True,True,11.2,0.85,3,0,95.4,4.0,True,Neutral: No Strong Opinion
WALS-101653,Adult Learner (25+),Secondary,Multiple,Attention & Distraction,Some,Dyslexia-Friendly,11,Dark Mode,Distraction-Free,Text,False,True,9.6,0.79,0,0,94.2,10.0,True,Positive: Helpful Personalization
WALS-101376,Higher Ed (18-24),Secondary,Autism,Sensory Sensitivity,Extensive,Standard,22,Dark Mode,Standard,Audio,False,False,31.9,0.38,1,3,52.1,3.0,False,Negative: Confusing Navigation
WALS-101724,Higher Ed (18-24),Undergraduate,Multiple,Cognitive Overload,Some,Standard,11,High-Contrast,Distraction-Free,Multimodal,False,True,18.0,0.95,3,2,87.3,3.0,True,Suggestion: More Audio Content
WALS-103754,Higher Ed (18-24),Undergraduate,Autism,Attention & Distraction,None,Dyslexia-Friendly,17,Low-Stimulation Pastel,Distraction-Free,Multimodal,True,True,27.3,0.66,3,0,82.8,7.0,True,Suggestion: Better Font Controls
WALS-104183,School (13-17),Secondary,ADHD,Attention & Distraction,Some,Dyslexia-Friendly,12,Default,Distraction-Free,Multimodal,False,False,19.1,0.41,1,0,76.9,6.0,True,Positive: Helpful Personalization
WALS-104082,Higher Ed (18-24),Undergraduate,None (Control),Reading Comprehension,None,Standard,13,Default,Distraction-Free,Audio,True,True,11.4,0.95,1,0,68.7,7.0,True,Neutral: No Strong Opinion
WALS-106579,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,Extensive,Standard,14,Dark Mode,Distraction-Free,Multimodal,False,True,24.8,0.61,2,3,80.1,9.0,True,Suggestion: More Audio Content
WALS-104558,Adult Learner (25+),Postgraduate,Multiple,Cognitive Overload,Extensive,Dyslexia-Friendly,21,Low-Stimulation Pastel,Standard,Audio,False,True,20.4,0.52,3,2,54.0,7.0,False,Suggestion: Better Font Controls
WALS-103537,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,Some,Dyslexia-Friendly,20,Default,Distraction-Free,Visual,True,False,18.2,0.84,4,3,75.1,5.0,True,Negative: Too Many Options
WALS-107003,Higher Ed (18-24),Secondary,Multiple,Cognitive Overload,Extensive,Dyslexia-Friendly,20,High-Contrast,Simplified,Visual,False,False,16.7,0.89,0,1,78.6,6.0,True,Neutral: No Strong Opinion
WALS-110042,Higher Ed (18-24),Postgraduate,Dyslexia,Reading Comprehension,None,Dyslexia-Friendly,17,Low-Stimulation Pastel,Standard,Text,True,False,18.1,0.92,2,1,86.9,10.0,True,Suggestion: Better Font Controls
WALS-100646,School (13-17),Undergraduate,ADHD,Attention & Distraction,Some,Standard,16,Dark Mode,Standard,Text,False,True,14.7,0.83,2,3,64.8,9.0,True,Neutral: No Strong Opinion
WALS-106381,Higher Ed (18-24),Secondary,Multiple,Reading Comprehension,Extensive,Standard,16,Default,Standard,Visual,True,False,10.5,0.82,2,0,77.8,10.0,True,Positive: Helpful Personalization
WALS-107527,Adult Learner (25+),Undergraduate,None (Control),Cognitive Overload,Extensive,Dyslexia-Friendly,19,Default,Distraction-Free,Multimodal,True,True,23.5,0.95,1,0,43.2,7.0,False,Suggestion: Better Font Controls
WALS-110284,Adult Learner (25+),Postgraduate,Autism,Cognitive Overload,Some,Dyslexia-Friendly,18,Low-Stimulation Pastel,Distraction-Free,Multimodal,True,False,14.8,0.58,0,2,82.2,6.0,True,Neutral: No Strong Opinion
WALS-107165,Higher Ed (18-24),Undergraduate,Autism,Sensory Sensitivity,Some,Dyslexia-Friendly,14,High-Contrast,Standard,Text,False,False,10.9,0.83,6,0,93.5,9.0,True,Neutral: No Strong Opinion
WALS-108485,Adult Learner (25+),Undergraduate,ADHD,Attention & Distraction,Some,Standard,12,High-Contrast,Standard,Visual,True,True,8.2,0.72,3,1,76.4,7.0,True,Neutral: No Strong Opinion
WALS-107697,Adult Learner (25+),Undergraduate,Dyscalculia,Cognitive Overload,Extensive,Dyslexia-Friendly,19,Low-Stimulation Pastel,Distraction-Free,Text,False,True,23.0,0.73,1,4,61.7,9.0,True,Neutral: No Strong Opinion
WALS-109975,Higher Ed (18-24),Secondary,ADHD,Attention & Distraction,Extensive,Standard,17,Low-Stimulation Pastel,Simplified,Multimodal,False,True,28.0,0.53,4,1,58.6,6.0,True,Neutral: No Strong Opinion
WALS-104875,Higher Ed (18-24),Undergraduate,Autism,Sensory Sensitivity,Some,Standard,13,Dark Mode,Distraction-Free,Text,False,False,18.8,0.58,2,1,73.5,5.0,True,Neutral: No Strong Opinion
WALS-109113,Higher Ed (18-24),Undergraduate,Multiple,Reading Comprehension,Some,Dyslexia-Friendly,14,Low-Stimulation Pastel,Distraction-Free,Multimodal,False,True,16.2,0.93,1,1,64.3,8.0,True,Positive: Helpful Personalization
WALS-105341,School (13-17),Undergraduate,None (Control),Sensory Sensitivity,Some,Standard,17,High-Contrast,Standard,Visual,True,True,18.1,0.14,1,3,30.7,4.0,False,Negative: Too Many Options
WALS-107031,Higher Ed (18-24),Undergraduate,None (Control),Reading Comprehension,Some,Standard,17,Low-Stimulation Pastel,Distraction-Free,Audio,True,True,9.7,0.75,3,2,80.6,7.0,True,Neutral: No Strong Opinion
WALS-102160,Adult Learner (25+),Undergraduate,None (Control),Reading Comprehension,Extensive,Standard,17,Default,Standard,Audio,False,False,21.9,0.57,10,0,74.3,6.0,True,Negative: Too Many Options
WALS-100685,Higher Ed (18-24),Secondary,ADHD,Cognitive Overload,None,Standard,16,High-Contrast,Distraction-Free,Audio,False,True,19.4,0.71,2,3,64.0,5.0,True,Suggestion: Better Font Controls
WALS-102461,Higher Ed (18-24),Secondary,ADHD,Attention & Distraction,None,Standard,16,Dark Mode,Distraction-Free,Text,False,True,16.4,0.8,4,1,70.1,6.0,True,Neutral: No Strong Opinion
WALS-107128,School (13-17),Undergraduate,ADHD,Attention & Distraction,None,Dyslexia-Friendly,16,Dark Mode,Distraction-Free,Audio,False,True,15.2,0.69,0,0,71.5,6.0,False,Positive: Helpful Personalization
WALS-106267,School (13-17),Undergraduate,Dyscalculia,Reading Comprehension,Some,Standard,15,Low-Stimulation Pastel,Standard,Visual,True,False,14.0,0.67,2,3,66.6,8.0,True,Suggestion: More Audio Content
WALS-104941,Adult Learner (25+),Undergraduate,Dyslexia,Reading Comprehension,None,Dyslexia-Friendly,21,Low-Stimulation Pastel,Standard,Visual,True,False,17.3,0.71,0,0,71.4,7.0,True,Neutral: No Strong Opinion
WALS-105946,School (13-17),Undergraduate,None (Control),Reading Comprehension,Extensive,Dyslexia-Friendly,13,Default,Standard,Visual,True,False,20.4,0.77,4,1,76.4,7.0,True,Neutral: No Strong Opinion
WALS-104583,Adult Learner (25+),Secondary,Autism,Cognitive Overload,Some,Dyslexia-Friendly,13,Low-Stimulation Pastel,Distraction-Free,Text,True,True,12.7,0.71,2,1,83.3,6.0,True,Positive: Ease of Use
